date,racing number,pla.,horse no.,horse id,horse name,jockey id,jockey name,trainer id,trainer name,Act. Wt.,Declar. horse Wt.,Dr.,LBW,Running Position 1,Running Position 2,Running Position 3,Running Position 4,Running Position 5,Finish time,Win Odds
05/06/2024,4,11,5,HK_2023_J252,SMASHING EXPRESS,BH,H Bowman,SJJ,J Size,128,1074,6,14-1/4,11,12,11,,,1:13.50,31
05/06/2024,4,12,1,HK_2022_H151,E UNIVERSE,PZ,Z Purton,MKL,K L Man,135,1032,5,36,1,1,12,,,1:16.95,10
05/06/2024,5,1,2,HK_2021_G424,DARING PURSUIT,BH,H Bowman,FC,C Fownes,132,1214,10,-,2,2,2,1,,1:41.64,6.5
05/06/2024,5,2,9,HK_2022_H087,CAN'T GO WONG,PMF,M F Poon,LFC,F C Lor,123,1149,1,1/2,3,3,3,2,,1:41.72,3.9
05/06/2024,5,3,3,HK_2023_J015,FIGHTING MACHINE,PZ,Z Purton,NPC,P C Ng,132,1076,2,3-1/2,4,4,4,3,,1:42.20,3.4
05/06/2024,5,4,12,HK_2021_G408,SUPER EAGLE,CML,M Chadwick,SWY,W Y So,118,1096,6,3-3/4,1,1,1,4,,1:42.23,39
05/06/2024,5,5,11,HK_2022_H332,HARRY'S HERO,TBE,B Thompson,YPF,P F Yiu,119,1047,3,6,5,5,5,5,,1:42.58,15
05/06/2024,5,6,7,HK_2021_G312,KASA PAPA,AVB,B Avdulla,CAS,A S Cruz,128,1135,11,6,11,10,8,6,,1:42.61,10
05/06/2024,5,7,4,HK_2021_G095,SETANTA,FEL,L Ferraris,NM,M Newnham,130,1178,5,6-1/2,6,6,7,7,,1:42.69,9.4
05/06/2024,5,8,1,HK_2021_G120,SIXTH GENERATION,HCY,C Y Ho,RW,J Richards,135,1193,8,7,8,8,6,8,,1:42.77,9.7
05/06/2024,5,9,5,HK_2021_G150,TURIN WARRIOR,TEK,K Teetan,MKL,K L Man,130,1104,7,9-3/4,9,9,9,9,,1:43.19,16
05/06/2024,5,10,8,HK_2023_J258,SIGHT SUPREME,HAA,A Hamelin,SJJ,J Size,126,1080,12,12-1/4,12,12,12,10,,1:43.59,38
05/06/2024,5,11,10,HK_2022_H469,GRAND CONQUEROR,BA,A Badel,HAD,D J Hall,123,1048,4,15-1/2,7,7,11,11,,1:44.14,138
05/06/2024,5,12,6,HK_2021_G458,TOGEPI,BHW,H Bentley,MWK,W K Mo,129,1076,9,16,10,11,10,12,,1:44.21,49
05/06/2024,6,1,11,HK_2022_H233,NORTHERN BEAST,PZ,Z Purton,HAD,D J Hall,121,1135,2,-,4,4,4,1,,1:41.45,2.5
05/06/2024,6,2,9,HK_2022_H207,STURDY RUBY,TEK,K Teetan,MKL,K L Man,123,1115,1,3/4,6,6,6,2,,1:41.59,7.5
05/06/2024,6,3,3,HK_2023_J161,SKY TRUST,BH,H Bowman,FC,C Fownes,132,1182,7,2,3,1,1,3,,1:41.77,4.4
05/06/2024,6,4,2,HK_2022_H381,I CAN,AA,A Atzeni,NPC,P C Ng,135,1088,9,2-1/4,9,8,9,4,,1:41.82,7.3
05/06/2024,6,5,7,HK_2019_D359,GALLANT CROWN,WEC,E C W Wong,HDA,D A Hayes,119,1076,6,3-3/4,1,2,2,5,,1:42.03,12
05/06/2024,6,6,4,HK_2022_H066,ATOMIC BEAUTY,AVB,B Avdulla,CAS,A S Cruz,129,1203,5,6,8,9,5,6,,1:42.42,7.1
05/06/2024,6,7,6,HK_2021_G364,SUPER BABY,FEL,L Ferraris,NM,M Newnham,128,1141,11,6-1/4,2,3,3,7,,1:42.46,31
05/06/2024,6,8,12,HK_2017_B370,PAKISTAN FRIEND,DMK,K De Melo,SWY,W Y So,119,1055,12,9,12,11,10,8,,1:42.88,77
05/06/2024,6,9,5,HK_2023_J236,AMAZING AWARD,HCY,C Y Ho,SCS,C S Shum,128,1034,4,9-1/2,7,7,7,9,,1:42.95,60
05/06/2024,6,10,1,HK_2023_J166,CONTI CONTI,CML,M Chadwick,MWK,W K Mo,135,1189,3,15-1/4,5,5,8,10,,1:43.90,42
05/06/2024,6,11,10,HK_2023_J032,FORTUNE COOKIES,TBE,B Thompson,RW,J Richards,122,1067,8,17,11,10,11,11,,1:44.18,134
05/06/2024,6,12,8,HK_2022_H472,MATSU VICTOR,MHT,H T Mo,LKW,K W Lui,122,1080,10,21-3/4,10,12,12,12,,1:44.92,70
05/06/2024,7,1,10,HK_2023_J207,HELENE WARRIOR,HEL,L Hewitson,SCS,C S Shum,122,1009,5,-,3,3,2,1,,1:40.82,4.2
05/06/2024,7,2,4,HK_2021_G131,ZOOM BOOM,BHW,H Bentley,WDJ,D J Whyte,129,1113,7,2,8,8,6,2,,1:41.12,5.6
05/06/2024,7,3,11,HK_2023_J138,CHAIN OF GOLD,PZ,Z Purton,MWK,W K Mo,120,1035,6,3-1/4,11,10,9,3,,1:41.34,5.3
05/06/2024,7,4,8,HK_2022_H090,BEATO,AVB,B Avdulla,CAS,A S Cruz,123,1137,11,3-3/4,4,4,5,4,,1:41.42,20
05/06/2024,7,5,2,HK_2021_G165,GALLANT WAKING,HCY,C Y Ho,LKW,K W Lui,135,1105,4,5,7,7,8,5,,1:41.62,16
05/06/2024,7,6,9,HK_2022_H147,GALVANIC,WEC,E C W Wong,FC,C Fownes,116,1079,10,5-1/4,10,9,10,6,,1:41.67,14
05/06/2024,7,7,1,HK_2022_H429,FRANTANCK,FEL,L Ferraris,NPC,P C Ng,135,1166,1,5-3/4,1,1,1,7,,1:41.73,5.9
05/06/2024,7,8,6,HK_2021_G170,ROCKET SPADE,BH,H Bowman,FC,C Fownes,127,1151,2,6,5,5,4,8,,1:41.78,7.1
05/06/2024,7,9,7,HK_2022_H033,EIGHTEEN PALMS,BA,A Badel,SCS,C S Shum,124,1201,9,9,9,11,11,9,,1:42.24,34
05/06/2024,7,10,5,HK_2021_G402,LEAN HERO,TEK,K Teetan,HDA,D A Hayes,127,1142,3,9-1/4,6,6,7,10,,1:42.30,30
05/06/2024,7,11,3,HK_2022_H451,LOVERO,CCY,Y L Chung,CAS,A S Cruz,129,1117,8,15-1/4,2,2,3,11,,1:43.24,17
05/06/2024,8,1,4,HK_2021_G166,HAPPY FAT CAT,WEC,E C W Wong,MWK,W K Mo,117,1093,6,-,2,2,1,,,1:10.49,49
05/06/2024,8,2,12,HK_2022_H396,KYRUS DRAGON,BA,A Badel,HAD,D J Hall,118,1008,2,HD,10,10,2,,,1:10.53,6.1
05/06/2024,8,3,1,HK_2022_H216,KAHOLO ANGEL,BH,H Bowman,FC,C Fownes,133,1130,12,3/4,11,12,3,,,1:10.64,5.5
05/06/2024,8,4,5,HK_2023_J082,YOUTHFUL SPIRITS,FEL,L Ferraris,NM,M Newnham,123,1064,1,3/4,1,1,4,,,1:10.64,4.7
05/06/2024,8,5,6,HK_2022_H059,RIGHTEOUS ARION,AVB,B Avdulla,CAS,A S Cruz,122,1178,8,1-1/2,7,6,5,,,1:10.73,6.1
05/06/2024,8,6,3,HK_2022_H155,LADY'S CHOICE,TEK,K Teetan,CCW,C W Chang,126,1119,4,2,3,3,6,,,1:10.80,4
05/06/2024,8,7,9,HK_2022_H149,JOY COMING,HEL,L Hewitson,LKW,K W Lui,120,1158,7,4-1/2,4,4,7,,,1:11.21,15
05/06/2024,8,8,2,HK_2022_H185,WATCH BUDDY,BHW,H Bentley,YPF,P F Yiu,133,1126,3,4-1/2,9,9,8,,,1:11.23,24
05/06/2024,8,9,10,HK_2021_G259,TELECOM SPEED,CCY,Y L Chung,TYS,Y S Tsui,117,1149,9,5-1/4,5,5,9,,,1:11.32,22
05/06/2024,8,10,11,HK_2021_G264,KING ECCELLENTE,DMK,K De Melo,WDJ,D J Whyte,119,1142,10,6-1/2,8,7,10,,,1:11.55,33
05/06/2024,8,11,7,HK_2020_E385,LUCKY ARCHANGEL,PMF,M F Poon,LFC,F C Lor,119,1188,11,6-3/4,12,11,11,,,1:11.57,101
05/06/2024,8,12,8,HK_2022_H082,ACT OF FAITH,HAA,A Hamelin,SJJ,J Size,120,1053,5,6-3/4,6,8,12,,,1:11.57,28
05/06/2024,9,1,6,HK_2023_J051,CALIFORNIA TOUCH,CML,M Chadwick,MWK,W K Mo,125,1265,7,-,2,2,1,,,1:10.53,4.7
05/06/2024,9,2,11,HK_2022_H369,KA YING CHEER,BA,A Badel,NPC,P C Ng,120,1220,10,N,3,3,2,,,1:10.58,4.6
05/06/2024,9,3,4,HK_2022_H037,A AMERIC TE SPECSO,PZ,Z Purton,SJJ,J Size,130,1092,3,1-1/2,11,9,3,,,1:10.77,11
05/06/2024,9,4,8,HK_2021_G093,ARMOUR EAGLE,TEK,K Teetan,RW,J Richards,122,1164,1,2-1/2,7,7,4,,,1:10.92,18
05/06/2024,9,5,2,HK_2022_H162,WINGS OF WAR,BHW,H Bentley,WDJ,D J Whyte,134,1166,2,2-3/4,5,5,5,,,1:10.97,3.7
05/06/2024,9,6,1,HK_2021_G016,SUGAR SUGAR,CHA,K H Chan,FC,C Fownes,130,1104,11,3,8,8,6,,,1:11.00,20
05/06/2024,9,7,10,HK_2021_G065,SUPER FORTUNE,PMF,M F Poon,CAS,A S Cruz,120,1202,5,4,1,1,7,,,1:11.15,11
05/06/2024,9,8,12,HK_2020_E282,EXUBERANT,CCY,Y L Chung,SCS,C S Shum,116,1192,9,4,9,10,8,,,1:11.18,43
05/06/2024,9,9,3,HK_2022_H198,JOYFUL HUNTER,HCY,C Y Ho,LKW,K W Lui,131,1160,6,5-1/2,12,12,9,,,1:11.40,8.1
05/06/2024,9,10,9,HK_2021_G292,OUR LUCKY GLORY,AA,A Atzeni,SWY,W Y So,122,1043,8,5-3/4,10,11,10,,,1:11.46,26
05/06/2024,9,11,5,HK_2021_G033,EXCELLENT PEERS,HEL,L Hewitson,LFC,F C Lor,126,1144,4,7,6,6,11,,,1:11.64,26
05/06/2024,9,12,7,HK_2020_E184,MEGA BONUS,FEL,L Ferraris,YPF,P F Yiu,125,1269,12,9-1/4,4,4,12,,,1:11.99,51
02/06/2024,1,1,7,HK_2021_G322,HAPPY HERO,HEL,L Hewitson,NM,M Newnham,129,1054,1,-,5,4,4,1,1,2:01.28,4
02/06/2024,1,2,9,HK_2020_E194,ARTHUR'S KINGDOM,BA,A Badel,TYS,Y S Tsui,122,997,2,2,1,1,1,2,2,2:01.61,3.5
02/06/2024,1,3,6,HK_2022_H196,GO GO GO,AA,A Atzeni,SWY,W Y So,129,1092,5,3,2,3,3,3,3,2:01.76,5.9
02/06/2024,1,4,1,HK_2022_H486,KINGLY DEMEANOR,CCY,Y L Chung,CAS,A S Cruz,132,1165,11,3-1/2,3,2,2,4,4,2:01.86,12
02/06/2024,1,5,3,HK_2020_E166,SUNNY BABY,DMK,K De Melo,HDA,D A Hayes,132,1132,3,4-1/2,6,7,8,7,5,2:02.00,41
02/06/2024,1,6,12,HK_2022_H285,DIAMOND WINNER,PMF,M F Poon,SJJ,J Size,115,1118,10,5-3/4,10,10,11,12,6,2:02.19,19
02/06/2024,1,7,10,HK_2021_G072,JOYFUL CHAMPION,MHT,H T Mo,CCW,C W Chang,119,1154,4,5-3/4,4,5,6,5,7,2:02.22,8.9
02/06/2024,1,8,4,HK_2020_E025,YEE CHEONG WARRIOR,TEK,K Teetan,HAD,D J Hall,131,1101,6,8,7,6,5,6,8,2:02.58,15
02/06/2024,1,9,11,HK_2022_H040,FASTPASS,CML,M Chadwick,YCH,C H Yip,117,1011,9,10,9,8,7,8,9,2:02.89,33
02/06/2024,1,10,5,HK_2021_G295,CLASSIC ARCHI,BHW,H Bentley,WDJ,D J Whyte,129,1058,8,10-1/4,8,9,9,11,10,2:02.91,23
02/06/2024,1,11,2,HK_2022_H083,TURTLE AGAIN,BH,H Bowman,YTP,T P Yung,133,1215,12,10-1/4,12,12,12,9,11,2:02.92,15
02/06/2024,1,12,8,HK_2019_D235,SUPERB DADDY,TBE,B Thompson,TYS,Y S Tsui,123,1095,7,12-1/4,11,11,10,10,12,2:03.25,30
02/06/2024,1,WV,13,HK_2020_E409,GREEN LASER,YML,M L Yeung,SWY,W Y So,115,---,---,---,---,,,,,---,---
02/06/2024,2,1,6,HK_2021_G306,KEEFY,TEK,K Teetan,LFC,F C Lor,119,1174,6,-,3,2,2,1,,1:22.36,8
02/06/2024,2,2,5,HK_2021_G335,SUPERB BOY,HCY,C Y Ho,LKW,K W Lui,122,1090,4,N,1,1,1,2,,1:22.43,6.8
02/06/2024,2,3,2,HK_2021_G455,WONDER KIT,HEL,L Hewitson,LKW,K W Lui,127,1096,2,1,4,4,3,3,,1:22.54,2.3
02/06/2024,2,4,3,HK_2021_G457,SUPREME LUCKY,PMF,M F Poon,SCS,C S Shum,124,1215,1,1-1/4,2,3,4,4,,1:22.57,2.6
02/06/2024,2,5,4,HK_2021_G356,SPIRITED EXPRESS,AVB,B Avdulla,YPF,P F Yiu,123,1181,5,4-1/4,6,6,5,5,,1:23.06,13
02/06/2024,2,6,1,HK_2021_G227,MR ASCENDENCY,BHW,H Bentley,YPF,P F Yiu,135,1143,3,5,5,5,6,6,,1:23.16,18
02/06/2024,3,1,7,HK_2022_H465,THE CONCENTRATION,FEL,L Ferraris,YPF,P F Yiu,131,1047,12,-,2,2,2,1,,1:22.71,31
02/06/2024,3,2,5,HK_2022_H437,AROMATICA,BHW,H Bentley,SWY,W Y So,132,1173,2,3/4,4,3,3,2,,1:22.84,22
02/06/2024,3,3,3,HK_2022_H197,TACTICAL COMMAND,BA,A Badel,NM,M Newnham,134,1072,1,1,5,5,6,3,,1:22.88,6.4
02/06/2024,3,4,6,HK_2021_G285,JAZZ CLUB,AVB,B Avdulla,MKL,K L Man,131,1162,14,1-3/4,3,4,4,4,,1:22.98,15
02/06/2024,3,5,14,HK_2020_E211,DRAGON KINGDOM,TBE,B Thompson,TYS,Y S Tsui,116,1149,5,1-3/4,1,1,1,5,,1:22.98,15
02/06/2024,3,6,11,HK_2020_E151,CHIRON,LDE,K C Leung,HDA,D A Hayes,121,1148,3,2,8,9,7,6,,1:23.04,14
02/06/2024,3,7,9,HK_2021_G437,CHARMANDER,DMK,K De Melo,HAD,D J Hall,128,1147,8,2-1/4,11,11,10,7,,1:23.07,6.6
02/06/2024,3,8,8,HK_2022_H195,NOBLE WIN,HAA,A Hamelin,SJJ,J Size,132,1183,7,2-1/4,14,13,11,8,,1:23.08,10
02/06/2024,3,9,12,HK_2020_E376,GENERAL WINNER,TEK,K Teetan,WDJ,D J Whyte,117,1300,11,3-1/4,10,7,8,9,,1:23.24,4.3
02/06/2024,3,10,10,HK_2021_G126,CASA LEGEND,AA,A Atzeni,CCW,C W Chang,123,1160,10,4,13,14,14,10,,1:23.34,8.5
02/06/2024,3,11,4,HK_2021_G278,NOBLE ONE,HCY,C Y Ho,LKW,K W Lui,133,1114,13,5-1/4,6,6,5,11,,1:23.54,22
02/06/2024,3,12,1,HK_2018_C531,HARMONY N HOME,CCY,Y L Chung,SCS,C S Shum,132,1070,9,7,12,10,12,12,,1:23.83,36
02/06/2024,3,13,2,HK_2019_D311,MAXIMIZE HEART,BH,H Bowman,YCH,C H Yip,134,1036,4,8-1/2,7,8,9,13,,1:24.07,13
02/06/2024,3,14,13,HK_2022_H261,HAPPIHOOD,YML,M L Yeung,MWK,W K Mo,117,1129,6,8-1/2,9,12,13,14,,1:24.08,24
02/06/2024,3,WV,,HK_2022_H189,DIAMOND DIAMOND,HEL,L Hewitson,YTP,T P Yung,129,---,---,---,---,,,,,---,---
02/06/2024,4,1,13,HK_2022_H259,SUPER BONUS,AA,A Atzeni,NPC,P C Ng,120,1082,5,-,2,2,1,,,1:09.31,5.7
02/06/2024,4,2,1,HK_2020_E435,AWESOME TREASURE,YML,M L Yeung,HDA,D A Hayes,135,1144,1,SH,1,1,2,,,1:09.32,2.4
02/06/2024,4,3,10,HK_2023_J096,SILVER DESTINY,CCY,Y L Chung,YCH,C H Yip,119,1164,2,2,9,10,3,,,1:09.64,11
02/06/2024,4,4,8,HK_2022_H454,JOLLY COMPANION,LDE,K C Leung,MKL,K L Man,125,1176,3,2-1/4,4,3,4,,,1:09.68,36
02/06/2024,4,5,2,HK_2022_H366,CHAMPION METHOD,CJE,C L Chau,SCS,C S Shum,131,1117,13,2-1/4,3,4,5,,,1:09.69,7.1
02/06/2024,4,6,5,HK_2023_J323,GRAND NOVA,BH,H Bowman,SJJ,J Size,129,1069,7,3-1/4,7,7,6,,,1:09.83,11
02/06/2024,4,7,7,HK_2021_G050,SUPER HIGHWAY,TEK,K Teetan,LFC,F C Lor,129,1197,8,3-3/4,6,5,7,,,1:09.93,11
02/06/2024,4,8,6,HK_2023_J231,SUNDAY'S SERENADE,HAA,A Hamelin,RW,J Richards,129,1017,9,4,11,13,8,,,1:09.96,108
02/06/2024,4,9,4,HK_2023_J259,CAMP FIRE,HEL,L Hewitson,WDJ,D J Whyte,129,1175,4,4,8,8,9,,,1:09.96,45
02/06/2024,4,10,11,HK_2023_J059,MISTER FOX,FEL,L Ferraris,HAD,D J Hall,122,1075,10,4-1/4,13,12,10,,,1:10.01,106
02/06/2024,4,11,12,HK_2017_B456,SMART LEADER,DMK,K De Melo,SWY,W Y So,120,1151,12,4-1/2,12,11,11,,,1:10.05,25
02/06/2024,4,12,9,HK_2023_J187,VERBIER,BA,A Badel,FC,C Fownes,123,1263,14,5,14,14,12,,,1:10.12,124
02/06/2024,4,13,14,HK_2022_H200,URBAN TRIUMPH,CML,M Chadwick,MWK,W K Mo,118,1191,11,5-1/4,10,9,13,,,1:10.16,10
02/06/2024,4,14,3,HK_2023_J167,ROMANTIC NOVELIST,TBE,B Thompson,NM,M Newnham,131,1083,6,7-1/4,5,6,14,,,1:10.45,80
02/06/2024,5,1,1,HK_2023_J158,KING MILES,HCY,C Y Ho,LKW,K W Lui,135,1159,5,-,6,5,5,1,,1:21.73,2.5
02/06/2024,5,2,11,HK_2021_G060,ALL RICHES,HAA,A Hamelin,YPF,P F Yiu,123,1166,8,1/2,1,2,1,2,,1:21.81,3.6
02/06/2024,5,3,9,HK_2023_J176,YEE CHEONG RAIDER,TBE,B Thompson,RW,J Richards,125,1158,7,1-1/4,8,9,7,3,,1:21.95,22
02/06/2024,5,4,3,HK_2021_G139,STORM LEGEND,CHA,K H Chan,FC,C Fownes,126,1049,2,2-1/4,5,6,6,4,,1:22.09,25
02/06/2024,5,5,4,HK_2021_G374,D STAR,AVB,B Avdulla,CAS,A S Cruz,130,1034,4,2-3/4,10,11,9,5,,1:22.15,43
02/06/2024,5,6,12,HK_2022_H409,FIGHT TIME,BA,A Badel,HAD,D J Hall,123,1044,13,3-1/4,14,14,13,6,,1:22.24,54
02/06/2024,5,7,14,HK_2022_H193,SPEEDY CHARIOT,AA,A Atzeni,WDJ,D J Whyte,118,1116,10,4,11,10,12,7,,1:22.37,76
02/06/2024,5,8,2,HK_2023_J154,LEEDOX,BH,H Bowman,NM,M Newnham,135,1057,14,4,12,12,10,8,,1:22.39,50
02/06/2024,5,9,13,HK_2021_G272,YOUNG HORIZON,TEK,K Teetan,HDA,D A Hayes,120,1141,1,4-1/2,4,4,3,9,,1:22.46,5.8
02/06/2024,5,10,7,HK_2023_J204,CURRAHEE,FEL,L Ferraris,MWK,W K Mo,127,1051,3,4-3/4,2,3,4,10,,1:22.51,23
02/06/2024,5,11,10,HK_2022_H375,FAST AS ROCKET,HEL,L Hewitson,SWY,W Y So,124,1109,12,10-1/4,7,7,8,11,,1:23.37,81
02/06/2024,5,12,5,HK_2023_J322,CONFRINGO,CJE,C L Chau,SCS,C S Shum,126,1144,6,11-3/4,13,13,14,12,,1:23.61,127
02/06/2024,5,13,6,HK_2023_J145,MIU FA FA,LDE,K C Leung,LFC,F C Lor,128,1097,11,12,3,1,2,13,,1:23.65,8.6
02/06/2024,5,14,8,HK_2020_E460,IMPERIAL MAGEE,BHW,H Bentley,TKH,K H Ting,125,1161,9,30-1/2,9,8,11,14,,1:26.63,33
02/06/2024,6,1,9,HK_2023_J400,YOUNG SUPERSTAR,CCY,Y L Chung,CAS,A S Cruz,120,1118,1,-,1,1,1,,,1:08.57,11
02/06/2024,6,2,6,HK_2023_J140,PRAWNS ELEVEN,BHW,H Bentley,NM,M Newnham,127,1096,5,1-1/2,7,5,2,,,1:08.81,10
02/06/2024,6,3,4,HK_2023_J186,STELLAR EXPRESS,BH,H Bowman,SJJ,J Size,133,1106,6,2,2,2,3,,,1:08.89,2.4
02/06/2024,6,4,1,HK_2023_J229,HASTEN DELIGHT,HCY,C Y Ho,LKW,K W Lui,135,1246,3,2-3/4,3,3,4,,,1:08.99,6.5
02/06/2024,6,5,10,HK_2023_J396,THRIVING BROTHERS,HEL,L Hewitson,WDJ,D J Whyte,122,1049,2,2-3/4,6,7,5,,,1:08.99,11
02/06/2024,6,6,2,HK_2023_J007,JAMES TAK,CJE,C L Chau,YTP,T P Yung,133,1109,7,3-1/4,8,8,6,,,1:09.08,3.4
02/06/2024,6,7,5,HK_2023_J124,GREAT STATE,DMK,K De Melo,SWY,W Y So,132,1095,10,3-1/2,10,9,7,,,1:09.13,104
02/06/2024,6,8,3,HK_2021_G102,ASTROLOGER,TEK,K Teetan,MKL,K L Man,134,1166,11,5-1/2,11,11,8,,,1:09.44,74
02/06/2024,6,9,8,HK_2023_J247,KING GLORIOSO,BA,A Badel,WDJ,D J Whyte,123,1041,8,5-3/4,9,10,9,,,1:09.50,115
02/06/2024,6,10,11,HK_2023_J241,BULB EMPEROR,AA,A Atzeni,NPC,P C Ng,120,1172,9,6-1/2,5,6,10,,,1:09.60,136
02/06/2024,6,11,7,HK_2022_H076,ACE VICTORY,TBE,B Thompson,TYS,Y S Tsui,126,1203,4,7-1/4,4,4,11,,,1:09.74,29
02/06/2024,7,1,1,HK_2023_J275,LUCY IN THE SKY,TEK,K Teetan,TYS,Y S Tsui,135,1182,5,-,3,3,1,,,1:08.78,2.6
02/06/2024,7,2,5,HK_2023_J263,STEPS AHEAD,HCY,C Y Ho,LKW,K W Lui,129,1087,1,1-3/4,7,7,2,,,1:09.04,2.8
02/06/2024,7,3,3,HK_2021_H009,PRINCE OF PORTY,AVB,B Avdulla,HAD,D J Hall,133,1154,10,3-3/4,8,8,3,,,1:09.37,13
02/06/2024,7,4,11,HK_2022_H321,HAYDAY,PMF,M F Poon,YPF,P F Yiu,121,1103,6,3-3/4,2,2,4,,,1:09.39,8.3
02/06/2024,7,5,6,HK_2023_J321,BRILLIANT EXPRESS,BH,H Bowman,SJJ,J Size,127,1154,9,4-3/4,10,10,5,,,1:09.55,8.3
02/06/2024,7,6,2,HK_2021_G222,COMING PATCH,HAA,A Hamelin,TKH,K H Ting,134,1224,8,4-3/4,11,11,6,,,1:09.55,57
02/06/2024,7,7,4,HK_2022_H328,GREENWICH,AA,A Atzeni,NPC,P C Ng,132,1211,2,5,5,4,7,,,1:09.60,15
02/06/2024,7,8,9,HK_2021_G196,ACE ONE,DMK,K De Melo,WDJ,D J Whyte,126,1133,4,6-1/4,9,9,8,,,1:09.78,78
02/06/2024,7,9,7,HK_2023_J257,CLEAR COURAGE,HEL,L Hewitson,SCS,C S Shum,127,1194,3,7,6,6,9,,,1:09.92,60
02/06/2024,7,10,13,HK_2022_H148,MULTIDARLING,BA,A Badel,YTP,T P Yung,117,1244,13,9-1/2,12,12,10,,,1:10.29,160
02/06/2024,7,11,12,HK_2021_G083,MIRACLES,CML,M Chadwick,MKL,K L Man,117,1124,11,9-1/2,1,1,11,,,1:10.32,84
02/06/2024,7,12,10,HK_2022_H282,MASSIVE TALENT,FEL,L Ferraris,NM,M Newnham,124,1147,12,9-1/2,13,13,12,,,1:10.32,53
02/06/2024,7,13,8,HK_2023_J310,TRIPLE BLISS,LDE,K C Leung,LFC,F C Lor,127,1051,14,10-1/2,14,14,13,,,1:10.46,155
02/06/2024,7,14,14,HK_2021_G179,BULB PRINCE,CCY,Y L Chung,YCH,C H Yip,113,989,7,11,4,5,14,,,1:10.55,139
02/06/2024,8,1,4,HK_2022_H399,GALAXY PATCH,HCY,C Y Ho,NPC,P C Ng,122,1153,1,-,5,5,5,1,,1:33.93,2.3
02/06/2024,8,2,8,HK_2022_H212,CHANCHENG GLORY,HEL,L Hewitson,LKW,K W Lui,116,1156,3,NOSE,1,1,1,2,,1:33.94,2.7
02/06/2024,8,3,1,HK_2020_E058,BEAUTY JOY,AVB,B Avdulla,CAS,A S Cruz,135,1034,7,2-3/4,7,7,4,3,,1:34.37,9.8
02/06/2024,8,4,3,HK_2022_H164,TAJ DRAGON,AA,A Atzeni,NPC,P C Ng,127,1047,6,2-3/4,2,2,2,4,,1:34.38,14
02/06/2024,8,5,7,HK_2021_G173,ATULLIBIGEAL,BA,A Badel,HAD,D J Hall,115,1062,2,3,3,4,3,5,,1:34.43,8.2
02/06/2024,8,6,6,HK_2020_E379,THE GOLDEN SCENERY,CCY,Y L Chung,CAS,A S Cruz,115,1064,5,4,6,6,7,6,,1:34.57,11
02/06/2024,8,7,2,HK_2021_G236,ENCOUNTERED,TEK,K Teetan,MKL,K L Man,127,1115,4,13-3/4,4,3,6,7,,1:36.15,26
02/06/2024,8,WV,5,HK_2021_G319,SUPER SUNNY SING,DMK,K De Melo,SWY,W Y So,118,---,---,---,---,,,,,---,---
02/06/2024,9,1,9,HK_2023_J062,KA YING RISING,TEK,K Teetan,HDA,D A Hayes,115,1094,6,-,4,4,1,,,1:08.00,1.7
02/06/2024,9,2,5,HK_2021_G045,FLYING ACE,BA,A Badel,HAD,D J Hall,117,1222,3,1-1/4,5,5,2,,,1:08.16,15
02/06/2024,9,3,6,HK_2022_H093,HOWDEEPISYOURLOVE,AA,A Atzeni,SJJ,J Size,117,1193,1,1-1/2,7,7,3,,,1:08.21,8.7
02/06/2024,9,4,7,HK_2022_H338,MUGEN,BHW,H Bentley,NPC,P C Ng,115,1111,4,2-3/4,8,8,4,,,1:08.42,7
02/06/2024,9,5,4,HK_2021_G147,STOLTZ,HCY,C Y Ho,LKW,K W Lui,124,1163,5,4,6,6,5,,,1:08.63,36
02/06/2024,9,6,1,HK_2021_G404,VICTOR THE WINNER,LDE,K C Leung,SCS,C S Shum,135,1087,8,4,1,1,6,,,1:08.66,19
02/06/2024,9,7,3,HK_2019_D375,SIGHT SUCCESS,AVB,B Avdulla,SJJ,J Size,128,1146,7,5-3/4,2,2,7,,,1:08.92,45
02/06/2024,9,8,2,HK_2022_H301,INVINCIBLE SAGE,BH,H Bowman,HAD,D J Hall,129,1108,2,6-1/4,3,3,8,,,1:09.01,5.1
02/06/2024,9,WV,8,HK_2021_G265,SON PAK FU,CML,M Chadwick,CAS,A S Cruz,115,---,---,---,---,,,,,---,---
02/06/2024,10,1,5,HK_2022_H402,HANDSOME BOMB,AA,A Atzeni,SWY,W Y So,125,1049,8,-,3,3,3,1,,1:22.14,14
02/06/2024,10,2,4,HK_2023_J353,GRAND BOSS,PMF,M F Poon,SCS,C S Shum,123,1286,7,1-1/4,7,8,7,2,,1:22.33,33
02/06/2024,10,3,12,HK_2022_H347,RUBY SAILING,CML,M Chadwick,MKL,K L Man,120,1167,1,1-3/4,2,1,1,3,,1:22.40,11
02/06/2024,10,4,3,HK_2023_J120,TOP SCORER,BH,H Bowman,SJJ,J Size,131,1240,6,1-3/4,1,2,2,4,,1:22.40,2.4
02/06/2024,10,5,14,HK_2022_H055,HOSS,TBE,B Thompson,NPC,P C Ng,118,1095,5,2-1/4,5,5,5,5,,1:22.49,41
02/06/2024,10,6,1,HK_2023_J174,MY FLYING ANGEL,BA,A Badel,LFC,F C Lor,135,1083,12,2-1/4,6,6,6,6,,1:22.51,7
